job_title,company_name,company_linkedin_link,company_location,company_image,work_method,post_date,applicants,work_time
Golang Backend Engineer (IPFS),ConsenSys,https://www.linkedin.com/company/consensys-software-inc/life/,Germany,https://media-exp1.licdn.com/dms/image/C4E0BAQFuqdzGC7-tfQ/company-logo_100_100/0/1593706900519?e=1676505600&v=beta&t=tb3WLJbZZKoHDhun-IPqiSqViyuezTx-XjTw7j1CWCU,Remote,21 hours ago,38 applicants,Full-time · Entry level
".NET Software Engineer – C#, Xamarin (Remote)",Noir,https://www.linkedin.com/company/noir-consulting/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4E0BAQEMSzb61GxZqg/company-logo_100_100/0/1668415062648?e=1676505600&v=beta&t=ILGSWL_Gt8FZQt9yX9JuPn-J2Vn5iOoXfXGq-K_cS2Q,Remote,6 days ago,7 applicants,Full-time · Entry level
Backend Engineer (m/w/d) - FinTech,Cadeia,https://www.linkedin.com/company/cadeia-co/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4D0BAQFm_JUOW4VVow/company-logo_100_100/0/1609883164384?e=1676505600&v=beta&t=qrohHcF2CtaKapjxlx4FCX15cQWsBehBnpqB08IRwnw,Remote,1 day ago,9 applicants,Full-time · Entry level
PHP Backend Developer 🖥,Endaxis,https://www.linkedin.com/company/endaxis/life/,Germany,https://media-exp1.licdn.com/dms/image/C4E0BAQFXBxAQsuSedg/company-logo_100_100/0/1608570181780?e=1676505600&v=beta&t=KOVay5GsyZ4FH5GKYnff7UUAjiWcQ4uZybZgFaP8KxY,Remote,1 hour ago,23 applicants,Full-time · Mid-Senior level
Back End Developer (Java/Kotlin),Cherry Ventures,https://www.linkedin.com/company/cherry-ventures/life/,"Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4D0BAQG2zHoUmrds3A/company-logo_100_100/0/1588157526757?e=1676505600&v=beta&t=8BNhgnvEim1BxjCb9PVizktvj1D8ymWEM-IMAJPGoO4,Remote,2 weeks ago,107 applicants,Full-time · Mid-Senior level
Remote Backend Developer for Millions of Users (DE),Tellonym,https://www.linkedin.com/company/tellonym/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4D0BAQHG9DHO2NSyMw/company-logo_100_100/0/1663011953240?e=1676505600&v=beta&t=iViswRQSWTN-zL6x-xfj3n10H7Xinluquh36EedLpT0,Remote,1 week ago,40 applicants,Full-time · Entry level
Backend Developer (Remote or Relocate to Milan),Bending Spoons,https://www.linkedin.com/company/bendingspoons/life/,Germany,https://media-exp1.licdn.com/dms/image/C560BAQFzl2UkmiIHww/company-logo_100_100/0/1657617869842?e=1676505600&v=beta&t=Ze6fNPafLnjGVWHcVKOT7FcqYHuw1MKro0Ec2s6VAJk,Remote,1 hour ago,20 applicants,Full-time · Associate
Backend Developer (Kotlin),dreamIT GmbH,https://www.linkedin.com/company/dreamit-gmbh/life/,Germany,https://media-exp1.licdn.com/dms/image/C4D0BAQF0LbEEteYrYg/company-logo_100_100/0/1519922054223?e=1676505600&v=beta&t=EoAD874PfpUujY4M4o-owQCJ5g-wmyVN4TUvIuGqCow,Remote,2 weeks ago,23 applicants,Full-time · Mid-Senior level
Software Developer,Frontiers,https://www.linkedin.com/company/frontiers/life/,Germany,https://media-exp1.licdn.com/dms/image/C4E0BAQHVTv0KufITFg/company-logo_100_100/0/1639409728932?e=1676505600&v=beta&t=jB5Vg5Ifv6cPnnechAF8W2cLEltynzbIFns5CUVlNBU,Remote,3 weeks ago,89 applicants,Full-time · Entry level
Backend Engineer Ruby on Rails - Berlin or remote at wealthAPI GmbH,join.com,https://www.linkedin.com/company/join-com/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4D0BAQHigW_IbFLSBA/company-logo_100_100/0/1615285336384?e=1676505600&v=beta&t=kRFpLsSy9DGlOa4t2YBNoBsSmS34jd19I4x_XGoKaP8,Remote,5 days ago,5 applicants,Full-time · Entry level
Senior Backend Engineer - Berlin or remote at wealthAPI GmbH,join.com,https://www.linkedin.com/company/join-com/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4D0BAQHigW_IbFLSBA/company-logo_100_100/0/1615285336384?e=1676505600&v=beta&t=kRFpLsSy9DGlOa4t2YBNoBsSmS34jd19I4x_XGoKaP8,Remote,5 days ago,3 applicants,Full-time · Mid-Senior level
Senior Backend Engineer (Platform),Aiven,https://www.linkedin.com/company/aiven/life/,Germany,https://media-exp1.licdn.com/dms/image/C4E0BAQE6WjzlYWMvMA/company-logo_100_100/0/1656939875704?e=1676505600&v=beta&t=JauSJ0kU7aYsTvkxBTaR5pz5rmNBIkBPBt19eeyynug,Remote,1 week ago,12 applicants,Full-time · Mid-Senior level
Senior – Native Mobile Application Development (all gender),Höme - Für Festivals,https://www.linkedin.com/company/welcomehoeme/life/,Germany,https://media-exp1.licdn.com/dms/image/C4D0BAQH_J5DYCKXh4g/company-logo_100_100/0/1583852803315?e=1676505600&v=beta&t=WkdjeR223C9RJQqMfpeWIT1AcwMriTqCX3dkJ5-xIPc,Remote,1 week ago,12 applicants,Full-time
Golang Backend Engineer (Codefi),ConsenSys,https://www.linkedin.com/company/consensys-software-inc/life/,European Union,https://media-exp1.licdn.com/dms/image/C4E0BAQFuqdzGC7-tfQ/company-logo_100_100/0/1593706900519?e=1676505600&v=beta&t=tb3WLJbZZKoHDhun-IPqiSqViyuezTx-XjTw7j1CWCU,Remote,1 week ago,164 applicants,Full-time · Entry level
Backend Engineer (Platform),Aiven,https://www.linkedin.com/company/aiven/life/,Germany,https://media-exp1.licdn.com/dms/image/C4E0BAQE6WjzlYWMvMA/company-logo_100_100/0/1656939875704?e=1676505600&v=beta&t=JauSJ0kU7aYsTvkxBTaR5pz5rmNBIkBPBt19eeyynug,Remote,1 week ago,72 applicants,Full-time · Entry level
Lead Software Engineer Automotive Industry,HERE Technologies,https://www.linkedin.com/company/here/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4D0BAQGKyaQjPgF-5g/company-logo_100_100/0/1626073646378?e=1676505600&v=beta&t=MOLLrddya_sP99ZTcrPa2WztNaMxYS5dnHK1rA8Bhpg,Hybrid,1 month ago,ERR,Full-time · Mid-Senior level
Backend Engineer (m/f/d) - Inkitt Web and Mobile Team,Inkitt,https://www.linkedin.com/company/inkitt/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4D0BAQFQuarsH4ezjw/company-logo_100_100/0/1661182956595?e=1676505600&v=beta&t=blAXTHzEZaJoD3vZDP-eLaATRIOS-fFY7i4iIehcrKk,Remote,1 month ago,3 applicants,Full-time · Entry level
Senior iOS Engineer (m/f/d),Vectornator by Linearity,https://www.linkedin.com/company/linearity-gmbh/life/,"Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4D0BAQE7yoXXxTlqZw/company-logo_100_100/0/1617105922924?e=1676505600&v=beta&t=DZ670btWvWwACiCYhWgjWfLOoWqijO1Qd313ctfiLws,Remote,3 weeks ago,74 applicants,Full-time · Mid-Senior level
Senior Backend Engineer (Java/Kotlin),Rarible,https://www.linkedin.com/company/rarible/life/,"Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4D0BAQH2VgrisZskqg/company-logo_100_100/0/1583001724997?e=1676505600&v=beta&t=JKXE-8q5NKB3X1GOJ_wVUUN8zlqF2oJMFy4rP1oVD_0,Remote,2 weeks ago,22 applicants,Full-time · Mid-Senior level
ERR,ERR,ERR,ERR,ERR,ERR,ERR,ERR,ERR
Senior iOS Engineer (m/f/d),Vectornator by Linearity,https://www.linkedin.com/company/linearity-gmbh/life/,"Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4D0BAQE7yoXXxTlqZw/company-logo_100_100/0/1617105922924?e=1676505600&v=beta&t=DZ670btWvWwACiCYhWgjWfLOoWqijO1Qd313ctfiLws,Remote,1 week ago,45 applicants,Full-time · Mid-Senior level
Senior Full-stack Engineer / Backend Engineer / Frontend Engineer,byways,https://www.linkedin.com/company/byways-logistics/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4D0BAQHNbwZ-gguT8w/company-logo_100_100/0/1588774650499?e=1676505600&v=beta&t=6Z1hrrEOrzSXSNu6UZm_sSGvFlk8R6UrX4PzY8B-_yY,Remote,1 week ago,29 applicants,Full-time · Mid-Senior level
Backend Developer at BurdaForward (m/f/x),Hubert Burda Media,https://www.linkedin.com/company/hubert-burda-media/life/,Germany,https://media-exp1.licdn.com/dms/image/C4D0BAQGP8BSsY_xytg/company-logo_100_100/0/1639041693621?e=1676505600&v=beta&t=sKtURQmhPP5g78cqRQsB5UXYNoIL2lRQ2_t_JaMsMZo,Remote,1 week ago,47 applicants,Full-time · Associate
Senior Backend Engineer (f/m/d),Gorillas,https://www.linkedin.com/company/gorillasapp/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4D0BAQHzfrX6I9tq5A/company-logo_100_100/0/1626786762878?e=1676505600&v=beta&t=h2ZT27MMWRgYUqIQa-rWjBiRWyHgvxPLznknPbvnMlI,Remote,2 weeks ago,78 applicants,Mid-Senior level
"Backend API Developer (f/m/d) PHP, GraphQL (Thomann App) for Tech & Data Team",Thomann.io,https://www.linkedin.com/company/thomann-io/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4E0BAQFv-1UaTdPC4A/company-logo_100_100/0/1660818843114?e=1676505600&v=beta&t=Vbaafl2UGhk2-H8gtHpicPk03v7fvKfVjmOc0_mDvvw,Remote,1 month ago,ERR,Full-time
iOS Developer,XM,https://www.linkedin.com/company/xm-global/life/,European Union,https://media-exp1.licdn.com/dms/image/C4E0BAQHr7D-aBV8abg/company-logo_100_100/0/1606123956936?e=1676505600&v=beta&t=l7YaIR7TUvozuPOPY7EcZs2h1LUBRlPLJgFze-AtxQw,Remote,1 week ago,160 applicants,Full-time · Mid-Senior level
Senior Software Engineer - App Stores Backend (Remote),Canonical,https://www.linkedin.com/company/canonical/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C560BAQEbIYAkAURcYw/company-logo_100_100/0/1650566106882?e=1676505600&v=beta&t=rXdUIYm1CQSPn6YmxqIAKRjalcrmFiH16gQeDeHeGCY,Remote,1 month ago,6 applicants,Full-time · Mid-Senior level
"Senior Backend Engineer, Merchant Group",Wolt,https://www.linkedin.com/company/wolt-oy/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C560BAQGAVNXIpc8cGQ/company-logo_100_100/0/1625054170092?e=1676505600&v=beta&t=7I8iK7_2pDRM8RAYrEmi94OCmIX0CsMrd__QXn3TjDs,Remote,2 weeks ago,64 applicants,Full-time · Mid-Senior level
Senior PHP / Backend Engineer (m/f/d) (remote),anwalt.de,https://www.linkedin.com/company/anwaltde/life/,Germany,https://media-exp1.licdn.com/dms/image/C4E0BAQGSSWifsjFSeg/company-logo_100_100/0/1664202536949?e=1676505600&v=beta&t=sCFb4P9AWr6cNo5Ghf5GQwwA35NQccUXB4MoRBrLXpg,Remote,3 weeks ago,ERR,Full-time · Associate
Backend Developer (Remote in Europe),Prezi,https://www.linkedin.com/company/prezi/life/,European Union,https://media-exp1.licdn.com/dms/image/C560BAQEYWAfni4JMBg/company-logo_100_100/0/1625242236312?e=1676505600&v=beta&t=Fb5SX86qZl-XZARuX8Jwrqd6S0l_VDm-fZQbo3P_fFM,Remote,2 weeks ago,ERR,Full-time · Entry level
Backend Engineer - Marketplace Fulfillment (m/f/d),FREE NOW,https://www.linkedin.com/company/free-now/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4E0BAQHP4UQnDmh-Iw/company-logo_100_100/0/1656663278741?e=1676505600&v=beta&t=YyFhCoLZNPEnRPobo8lsB1xhKfaT2kFeQARQ4IuMZoQ,Remote,3 weeks ago,3 applicants,Full-time · Entry level
Backend Software Engineer (fully remote),Humanitec,https://www.linkedin.com/company/humanitec/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4E0BAQFf1Dv5ma4RcQ/company-logo_100_100/0/1631567238453?e=1676505600&v=beta&t=3HHwjU_oojV2b29_kdMAf1ofKOB4lLwuB-iNMy5tF0I,Remote,3 days ago,72 applicants,Full-time · Entry level
Backend Developer,Veeva Systems,https://www.linkedin.com/company/veeva-systems/life/,Germany,https://media-exp1.licdn.com/dms/image/C4E0BAQHW29Wyz9Q11w/company-logo_100_100/0/1519893549814?e=1676505600&v=beta&t=Yz0uaH57rnrTJhTdi06cyB_mX6_Q4gNdMUNTPRJFiwE,Remote,4 days ago,10 applicants,Full-time
Senior Backend Engineer (Spryker) (f/m/x) at Duffle,join.com,https://www.linkedin.com/company/join-com/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4D0BAQHigW_IbFLSBA/company-logo_100_100/0/1615285336384?e=1676505600&v=beta&t=kRFpLsSy9DGlOa4t2YBNoBsSmS34jd19I4x_XGoKaP8,Remote,3 days ago,ERR,Contract · Mid-Senior level
"Senior Scala Backend Engineer, Courier Group",Wolt,https://www.linkedin.com/company/wolt-oy/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C560BAQGAVNXIpc8cGQ/company-logo_100_100/0/1625054170092?e=1676505600&v=beta&t=7I8iK7_2pDRM8RAYrEmi94OCmIX0CsMrd__QXn3TjDs,Remote,1 day ago,15 applicants,Full-time · Mid-Senior level
Senior iOS Developer,Adapt 365,https://www.linkedin.com/company/adapt365/life/,"Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4D0BAQFxzoMS_rNJ0w/company-logo_100_100/0/1612736858062?e=1676505600&v=beta&t=xFrK8-4K5lz-Kwx11RzcWOP9BC0cProY-N2qPzDQKms,Remote,6 days ago,148 applicants,"£110,000/yr - £150,000/yr · Full-time · Mid-Senior level"
Android Automotive OS System/ Middleware Engineer (m/f/d),EPAM Systems,https://www.linkedin.com/company/epam-systems/life/,Germany,https://media-exp1.licdn.com/dms/image/C4E0BAQHyNlRdt_8PSg/company-logo_100_100/0/1641910198385?e=1676505600&v=beta&t=zJKkZp1d0xOnoJ1XNdqRnYThjSLk--Ba8kDuTsgHYLQ,Remote,2 weeks ago,7 applicants,Full-time · Mid-Senior level
Senior Backend Engineer (m/f/d),Vermietet.de,https://www.linkedin.com/company/vermietet.de/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4D0BAQHvbTUM0c-4Mw/company-logo_100_100/0/1651048594831?e=1676505600&v=beta&t=AggY7KFGcrLe9AH9hnZ-ezyfYALA8Gwgio3jrPju0K4,Remote,5 days ago,19 applicants,Full-time · Mid-Senior level
Backend Engineer - Revenue Engineering,Spotify,https://www.linkedin.com/company/spotify/life/,Germany,https://media-exp1.licdn.com/dms/image/C560BAQFkDzx_7dqq3A/company-logo_100_100/0/1519902995023?e=1676505600&v=beta&t=2u-2PoW_z5tZ7wTtVap0zC07b5DAjrSNdKGfVAf3xCU,Remote,4 days ago,129 applicants,Full-time · Entry level
iOS - Staff / Principal Software Engineer,ExpressVPN,https://www.linkedin.com/company/expressvpn/life/,Germany,https://media-exp1.licdn.com/dms/image/C560BAQGm3ee6befmHA/company-logo_100_100/0/1615453406826?e=1676505600&v=beta&t=V8W_qkRRDYmw-78U7hCjUlD6Tpt3U6a4e1-gTIN4A44,Remote,2 weeks ago,70 applicants,Full-time · Mid-Senior level
Senior Backend Engineer - metrics and logs services,Aiven,https://www.linkedin.com/company/aiven/life/,Germany,https://media-exp1.licdn.com/dms/image/C4E0BAQE6WjzlYWMvMA/company-logo_100_100/0/1656939875704?e=1676505600&v=beta&t=JauSJ0kU7aYsTvkxBTaR5pz5rmNBIkBPBt19eeyynug,Remote,1 week ago,6 applicants,Full-time · Mid-Senior level
"Senior Python Backend Engineer, Wolt Authentication",Wolt,https://www.linkedin.com/company/wolt-oy/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C560BAQGAVNXIpc8cGQ/company-logo_100_100/0/1625054170092?e=1676505600&v=beta&t=7I8iK7_2pDRM8RAYrEmi94OCmIX0CsMrd__QXn3TjDs,Remote,1 week ago,40 applicants,Full-time · Mid-Senior level
Backend Developer,Cyberhaven,https://www.linkedin.com/company/cyberhaven/life/,European Union,https://media-exp1.licdn.com/dms/image/C560BAQHjQnB0Xpthqw/company-logo_100_100/0/1608406726018?e=1676505600&v=beta&t=5XGkblp6T3g6j42uemPmoNfzv4ZSapXggR5Dnr1fAfc,Remote,1 month ago,42 applicants,Full-time · Entry level
Senior React Native Mobile Engineer,LUKSO,https://www.linkedin.com/company/lukso/life/,"Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4D0BAQFm_oNdcNE88Q/company-logo_100_100/0/1570463462919?e=1676505600&v=beta&t=3OOY0oEaBu_-AUqgDpCUXXGFxgEZVIjtf0C0L6x5rns,Remote,1 week ago,136 applicants,Full-time · Mid-Senior level
Backend Engineer (Remote in Europe),"Abusix, Inc.",https://www.linkedin.com/company/abusix/life/,European Union,https://media-exp1.licdn.com/dms/image/C4D0BAQFQQ8qt3h6CRw/company-logo_100_100/0/1615202153316?e=1676505600&v=beta&t=pJ78t4iYeoq_XwErpucLnSumNV4Uk_0WvDn1G6SwCXc,Remote,3 weeks ago,ERR,Full-time · Entry level
Shopware Entwickler Backend (m/w/d),Bechstein.Digital Ecommerce UG (haftungsbeschränkt),https://www.linkedin.com/company/bechstein-digital-ecommerce-ug-haftungsbeschr%C3%A4nkt/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4D0BAQGZD1wunsf1Ow/company-logo_100_100/0/1594386186755?e=1676505600&v=beta&t=gSAsPj-syzGA7hyVpg4bcxDR0mAl973r7PBSvMNjRsE,Remote,3 days ago,1 applicant,Full-time · Entry level
"JavaScript Backend Engineer - Berlin, Cologne, Remote",eyeo,https://www.linkedin.com/company/eyeo-gmbh/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C560BAQFW0X7m4WwnOg/company-logo_100_100/0/1519888579642?e=1676505600&v=beta&t=o2NcJ8mzmYukS_sF6wd0Y9_Uwm_WcCJ2ouTHbEsW88s,Remote,1 month ago,67 applicants,Full-time · Entry level
"Senior Backend Engineer - Apache Flink, Python",Aiven,https://www.linkedin.com/company/aiven/life/,Germany,https://media-exp1.licdn.com/dms/image/C4E0BAQE6WjzlYWMvMA/company-logo_100_100/0/1656939875704?e=1676505600&v=beta&t=JauSJ0kU7aYsTvkxBTaR5pz5rmNBIkBPBt19eeyynug,Remote,1 week ago,12 applicants,Full-time · Mid-Senior level
Java Backend Engineer (all Genders),Zühlke Group,https://www.linkedin.com/company/zuehlkegroup/life/,Germany,https://media-exp1.licdn.com/dms/image/C4D0BAQElGNAelLPEGg/company-logo_100_100/0/1551355520073?e=1676505600&v=beta&t=s5mKE4UhS2CAvpvc73FFwwSwNBhOEQBVHLrspGKH0i8,Remote,1 week ago,79 applicants,Part-time · Entry level
Senior iOS Engineer,Trust In SODA,https://www.linkedin.com/company/trust-in-soda/life/,Germany,https://media-exp1.licdn.com/dms/image/C4E0BAQHuNgOPFVVdMw/company-logo_100_100/0/1668086728587?e=1676505600&v=beta&t=xCpacyNwW0FungEJe9f9YZZdr7D-HGsIk6w6rRPTVSE,Remote,3 weeks ago,109 applicants,Full-time · Mid-Senior level
Backend Software Engineer (Typescript),kevin.,https://www.linkedin.com/company/kevineu/life/,European Union,https://media-exp1.licdn.com/dms/image/C4E0BAQGso7stzraSAA/company-logo_100_100/0/1661939775983?e=1676505600&v=beta&t=Shwd-b9BLWU2heDnV6sBvLxFVBKns432-dmbCMepem0,Remote,4 weeks ago,16 applicants,Full-time · Entry level
Backend Developer (m/w/d),they consulting GmbH,https://www.linkedin.com/company/they-consulting-gmbh/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4D0BAQHm-C6MVmVaIg/company-logo_100_100/0/1628757576725?e=1676505600&v=beta&t=9zRJLtIF5uViYC_FQeuVFrqIJ_q0OvPCmbiQ7hX3RO4,Remote,1 day ago,5 applicants,Full-time · Entry level
Backend Engineer - Europe Time Zones,Ashby,https://www.linkedin.com/company/ashbyhq/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C560BAQEqhQlb0ejZXA/company-logo_100_100/0/1548887416729?e=1676505600&v=beta&t=nuGaxoqpgKI_eNDprXF-HtoH5Sm6-glMG_MJSnM2w8o,Remote,3 weeks ago,ERR,Full-time · Entry level
Senior Backend Engineer (f/m/d) - Remote,Flooz,https://www.linkedin.com/company/flooz-link/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4D0BAQGhdSYR2k2mEw/company-logo_100_100/0/1656707818371?e=1676505600&v=beta&t=Zw4zALW_oB8yup16GP8zPj16jaD7v2-pdwtkFmSZdMU,Remote,1 week ago,9 applicants,Full-time · Mid-Senior level
"Senior Backend Engineer - Apache Kafka, Python",Aiven,https://www.linkedin.com/company/aiven/life/,Germany,https://media-exp1.licdn.com/dms/image/C4E0BAQE6WjzlYWMvMA/company-logo_100_100/0/1656939875704?e=1676505600&v=beta&t=JauSJ0kU7aYsTvkxBTaR5pz5rmNBIkBPBt19eeyynug,Remote,4 days ago,19 applicants,Full-time · Mid-Senior level
(Senior) Backend Engineer,Next Matter,https://www.linkedin.com/company/nextmatter/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4D0BAQHM2gaf2eR2Vw/company-logo_100_100/0/1632125906117?e=1676505600&v=beta&t=0M9UiVdzhg1d5NxXg0jBEPmFYk_Q6IKTKw7zJdET8WU,Remote,1 week ago,19 applicants,Full-time · Mid-Senior level
Scala Back-end Developer (f/m/x),UBIRCH GmbH,https://www.linkedin.com/company/ubirch/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4E0BAQHyU4fMIvAOQw/company-logo_100_100/0/1625567199318?e=1676505600&v=beta&t=DkwuSgQjgJA4N9cXGLRUO6zXhLdtd-tPfQC-UWihs0U,Remote,6 days ago,2 applicants,Full-time · Entry level
Backend Developer,Sameday Health,https://www.linkedin.com/company/samedayhealth/life/,"Berlin, Germany",https://media-exp1.licdn.com/dms/image/C560BAQEXwTO5JgzSqg/company-logo_100_100/0/1636581779961?e=1676505600&v=beta&t=YHTRW_nIWjzIuO1jTDAwecuvKM8CHSJ6tO5Tbj154gg,Remote,1 month ago,9 applicants,Full-time · Entry level
Backend-Entwickler (m/w/d),e-pixler GmbH,https://www.linkedin.com/company/e-pixler-gmbh/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4D0BAQFW9XeS-OXJmw/company-logo_100_100/0/1645206690375?e=1676505600&v=beta&t=U4IEpUQ7Uiv7L_Ywtqjnrlr2LVcbGwpkANc5UBhuAsI,Remote,1 week ago,2 applicants,Full-time · Entry level
Senior Backend Engineer (Java focus) (Remote in EU),"Abusix, Inc.",https://www.linkedin.com/company/abusix/life/,European Union,https://media-exp1.licdn.com/dms/image/C4D0BAQFQQ8qt3h6CRw/company-logo_100_100/0/1615202153316?e=1676505600&v=beta&t=pJ78t4iYeoq_XwErpucLnSumNV4Uk_0WvDn1G6SwCXc,Remote,3 weeks ago,ERR,Full-time · Mid-Senior level
Backend Engineer,Buddywise,https://www.linkedin.com/company/buddywise/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4D0BAQGB209fwOwWVQ/company-logo_100_100/0/1606905754449?e=1676505600&v=beta&t=znfrZr1GEzTNuk-r82OCLO9RXWhS41_F1Zj8HFFlu3c,Remote,2 weeks ago,10 applicants,Full-time · Entry level
"Staff Backend Engineer, Commerce Platform",Spotify,https://www.linkedin.com/company/spotify/life/,Germany,https://media-exp1.licdn.com/dms/image/C560BAQFkDzx_7dqq3A/company-logo_100_100/0/1519902995023?e=1676505600&v=beta&t=2u-2PoW_z5tZ7wTtVap0zC07b5DAjrSNdKGfVAf3xCU,Remote,2 weeks ago,110 applicants,Full-time · Mid-Senior level
Senior Backend Engineer Golang (Map) (m/f/d),OWWN,https://www.linkedin.com/company/owwnapp/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/D4E0BAQEKJ3sSRTa_Hg/company-logo_100_100/0/1666501826824?e=1676505600&v=beta&t=KxqR9HaIDogr7BtAfqU81Of6GZf8Cu1K4J3eK8iUgzY,Remote,1 month ago,1 applicant,Full-time · Mid-Senior level
Software Engineer - Backend - Core,HashiCorp,https://www.linkedin.com/company/hashicorp/life/,Germany,https://media-exp1.licdn.com/dms/image/C560BAQH6wniw2vUd0g/company-logo_100_100/0/1657030929477?e=1676505600&v=beta&t=4izHTB-Zoa2QubUf3LyYNI6QLXpxYtXQTX3pkSkmIfA,Remote,3 days ago,31 applicants,Full-time · Entry level
Senior Backend Engineer - AEM (f/m/x),ZEISS Group,https://www.linkedin.com/company/zeiss/life/,Germany,https://media-exp1.licdn.com/dms/image/C4D0BAQGE9iX2IJk9hQ/company-logo_100_100/0/1536594467598?e=1676505600&v=beta&t=P3H_XtTVxlKzfPuO6zcZFJoef9r9tcmzx06nP5XoEPg,Remote,2 weeks ago,17 applicants,Full-time · Mid-Senior level
Back End Developer (Tech-Startup / Sideshustle),Friency,https://www.linkedin.com/company/friency/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4D0BAQElq4eDKhhTlQ/company-logo_100_100/0/1647814860933?e=1676505600&v=beta&t=UKUDzFGYhyGCskZlNhAFSP-SlbJQnZY8xlGIGT2vm-I,Remote,2 weeks ago,50 applicants,Contract · Entry level
"Senior Backend Engineer (remote, based in Europe)",Nostos Genomics,https://www.linkedin.com/company/nostosgenomics/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4D0BAQG2eJbhjpE5yg/company-logo_100_100/0/1625048008460?e=1676505600&v=beta&t=c4q4m4g6DC7J3bUBLE50fSSXGYtngyW_cU_etLmm8WI,Remote,3 months ago,39 applicants,Full-time
Staff Frontend Software Engineer - Developer Experience,Kraken Digital Asset Exchange,https://www.linkedin.com/company/krakenfx/life/,Germany,https://media-exp1.licdn.com/dms/image/C4D0BAQHGCRgKifH5iQ/company-logo_100_100/0/1548817766621?e=1676505600&v=beta&t=iu3GLelwjYzZNRpLAdgwkoGZoiv--ITYbbRopHMsxXw,Remote,2 days ago,24 applicants,Full-time · Mid-Senior level
"Senior Backend Software Engineer, Performance Engineering",Postman,https://www.linkedin.com/company/postman-platform/life/,Germany,https://media-exp1.licdn.com/dms/image/C560BAQFf8sH83foEVg/company-logo_100_100/0/1654794308604?e=1676505600&v=beta&t=KD1n3aIbTmBMe70QR9n676tU1iERN6GyeOsdMxUwjrk,Remote,1 week ago,59 applicants,Full-time · Mid-Senior level
Junior Backend Developer -Django (f/m/div) - Fully remote from Europe or Berlin based,Perdoo,https://www.linkedin.com/company/perdoo/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4D0BAQE-TPTn5RK15g/company-logo_100_100/0/1646832475955?e=1676505600&v=beta&t=cBxCBjPlg0itO_Si-uHmS6McvtXzYsQb0lP4tCttDCU,Remote,1 week ago,38 applicants,Full-time · Entry level
Backend Developer - Ruby on Rails (d/f/m) remote in Germany @BSDEX,BSDEX,https://www.linkedin.com/company/bsdex/life/,"Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4E0BAQEQpvg-Gmyx7g/company-logo_100_100/0/1660222090588?e=1676505600&v=beta&t=-THjLZxUmBfHWgOsAfi9EyQq0A_Uvs9vvSa2x8bN-xc,Remote,3 weeks ago,49 applicants,Full-time · Associate
