job_title,company_name,company_linkedin_link,company_location,company_image,work_method,post_date,applicants,work_time
Backend Developer,Cyberhaven,https://www.linkedin.com/company/cyberhaven/life/,European Union,https://media-exp1.licdn.com/dms/image/C560BAQHjQnB0Xpthqw/company-logo_100_100/0/1608406726018?e=1675900800&v=beta&t=Y-bB6w0yMYBYXsNqzqUI1e9lwM4kprjs1pE_DWQ4yLg,Remote,1 month ago,37 applicants,Full-time · Entry level
Full Stack Developer (Java/JavaScript),SNGULAR,https://www.linkedin.com/company/sngular/life/,Spain,https://media-exp1.licdn.com/dms/image/C4E0BAQHNmPM5niqmsg/company-logo_100_100/0/1656657060678?e=1675900800&v=beta&t=vOd6bW417mnkJny0zxiy1_np2MV-QeoTaPHQKeomG4g,Remote,2 weeks ago,ERR,Full-time · Mid-Senior level
Senior Backend Engineer,Mavenoid,https://www.linkedin.com/company/mavenoid/life/,European Economic Area,https://media-exp1.licdn.com/dms/image/C4D0BAQEMLNPUf0Zvyg/company-logo_100_100/0/1570634709758?e=1675900800&v=beta&t=f3xkc5QtPLflN3wtwjIjemybYHPLPk_HEdWIdypZLEY,Remote,1 month ago,74 applicants,Full-time · Mid-Senior level
Desarrollador Full Stack (Java y Angular),Azertium IT,https://www.linkedin.com/company/azertium-it/life/,"Madrid, Community of Madrid, Spain",https://media-exp1.licdn.com/dms/image/C4D0BAQFaDY0agLCVXg/company-logo_100_100/0/1657956717773?e=1675900800&v=beta&t=tW2nSiENJm996qqbbzzi_DhyZrUfx-Y47bHlcBw2Vd4,Remote,1 week ago,8 applicants,Full-time
Senior Backend Engineer (Java focus) (Remote in EU),"Abusix, Inc.",https://www.linkedin.com/company/abusix/life/,European Union,https://media-exp1.licdn.com/dms/image/C4D0BAQFQQ8qt3h6CRw/company-logo_100_100/0/1615202153316?e=1675900800&v=beta&t=CIhwIC0bm8Hbt-O_LiQj9TDDSr48LmOofP0nLhZfbj8,Remote,2 weeks ago,ERR,Full-time · Mid-Senior level
Front End Developer (Angular),Luxoft,https://www.linkedin.com/company/luxoft/life/,Spain,https://media-exp1.licdn.com/dms/image/C560BAQGEEw9HXvgGzA/company-logo_100_100/0/1639383758689?e=1675900800&v=beta&t=IA-PBB9u3P2WzxsA16dUh6Srlj4tWDbR_n8m5Pp7clg,Remote,4 days ago,32 applicants,Full-time · Mid-Senior level
Mid /Senior Frontend Developer (React + Typescript),Fast Forward Solutions - Tech Driven Headhunters,https://www.linkedin.com/company/fast-forwardsolutions/life/,European Union,https://media-exp1.licdn.com/dms/image/D560BAQGiqaVE0qU0CA/company-logo_100_100/0/1665210190003?e=1675900800&v=beta&t=UD762X46Zexvw6KLN4LRbiuB-gJ_6yd6BezJ3vziqww,Remote,4 days ago,ERR,Full-time · Associate
Senior Full Stack Java Developer,dormakaba Spain,https://www.linkedin.com/company/dormakabaes/life/,"Madrid, Community of Madrid, Spain",https://media-exp1.licdn.com/dms/image/C560BAQFpeY-jmUmfjw/company-logo_100_100/0/1568904207520?e=1675900800&v=beta&t=OotkjCINjNsCMCCTv1luRmLva6s-Nn5w4dgYHKMN6Ng,Remote,1 week ago,7 applicants,Full-time · Mid-Senior level
Backend Engineer - Data Sharing (m/f/d),TIER Mobility,https://www.linkedin.com/company/tiermobility/life/,"Madrid, Community of Madrid, Spain",https://media-exp1.licdn.com/dms/image/C4D0BAQHwbJsi7wAEzw/company-logo_100_100/0/1649942397847?e=1675900800&v=beta&t=CJo777Ag4QMylr0wKpE5KyxFAPRBcn0PBrPnV6HCUyU,Remote,1 month ago,7 applicants,Full-time · Entry level
Senior Software Engineer - App Stores Backend (Remote),Canonical,https://www.linkedin.com/company/canonical/life/,"Sevilla La Nueva, Community of Madrid, Spain",https://media-exp1.licdn.com/dms/image/C560BAQEbIYAkAURcYw/company-logo_100_100/0/1650566106882?e=1675900800&v=beta&t=QwX_iUr7Vi0jN0p3C3Ik9-Zk2wPLe4LS1_rmTlvfD_o,Remote,1 month ago,ERR,Full-time · Mid-Senior level
Back-End Cloud Developer,Venator Broadcast,https://www.linkedin.com/company/venator-broadcast/life/,European Union,https://media-exp1.licdn.com/dms/image/C4D0BAQELfN544tTW2g/company-logo_100_100/0/1663835402338?e=1675900800&v=beta&t=YNlzHDYj-WX7DPAfFVKkF_Jvz4JlrsV2B0P37wJUEzg,Remote,5 days ago,118 applicants,Contract · Mid-Senior level
Programador full stack (remoto),Quality Objects,https://www.linkedin.com/company/quality-objects/life/,Spain,https://media-exp1.licdn.com/dms/image/D4D0BAQHkiq7xI5Kjww/company-logo_100_100/0/1666797457148?e=1675900800&v=beta&t=EdVyxw8HYZx8epHNMYSgZgvP_PSJXXM1Vh26RlmUK70,Remote,2 weeks ago,29 applicants,Full-time · Mid-Senior level
Senior Backend Software Engineer - Apollo GraphQL,Frontiers,https://www.linkedin.com/company/frontiers/life/,Spain,https://media-exp1.licdn.com/dms/image/C4E0BAQHVTv0KufITFg/company-logo_100_100/0/1639409728932?e=1675900800&v=beta&t=R4Oo6aLVYJ-eoQ50FIIcvZvlwgNFRPrNwHlDz36RZoY,Remote,1 month ago,ERR,Full-time · Mid-Senior level
Senior Software Engineer - App Stores Backend (Remote),Canonical,https://www.linkedin.com/company/canonical/life/,"Madrid, Community of Madrid, Spain",https://media-exp1.licdn.com/dms/image/C560BAQEbIYAkAURcYw/company-logo_100_100/0/1650566106882?e=1675900800&v=beta&t=QwX_iUr7Vi0jN0p3C3Ik9-Zk2wPLe4LS1_rmTlvfD_o,Remote,1 month ago,ERR,Full-time · Mid-Senior level
Senior Back End Developer (.NET),Headcount Recruitment,https://www.linkedin.com/company/headcount/life/,European Economic Area,https://media-exp1.licdn.com/dms/image/C560BAQFRgIgT8QQbKw/company-logo_100_100/0/1541006412112?e=1675900800&v=beta&t=Kd6yjfaTSvSD9YFGvVsBVg1OSRRqwTobjbBxbkdyJpg,Remote,2 days ago,ERR,Full-time · Mid-Senior level
Backend Engineer - Revenue Engineering,Spotify,https://www.linkedin.com/company/spotify/life/,Spain,https://media-exp1.licdn.com/dms/image/C560BAQFkDzx_7dqq3A/company-logo_100_100/0/1519902995023?e=1675900800&v=beta&t=WrFqt6t24PlxdY680qAesPGVjw1WffLlzPn-2Z9hMcs,Remote,2 weeks ago,105 applicants,Full-time · Entry level
Full Stack .NET developer - International Project,ALTEN Delivery Centre Spain,https://www.linkedin.com/company/alten-delivery-centre-spain/life/,"Madrid, Community of Madrid, Spain",https://media-exp1.licdn.com/dms/image/C4D0BAQFB0_Dp_r_6mQ/company-logo_100_100/0/1633347864700?e=1675900800&v=beta&t=YEW15Ofrxxbv9XyZn7aonkatsrX7rsZTToNnG7EOsfA,Remote,4 hours ago,84 applicants,Full-time · Associate
Senior Front End developer (Angular),Luxoft,https://www.linkedin.com/company/luxoft/life/,Spain,https://media-exp1.licdn.com/dms/image/C560BAQGEEw9HXvgGzA/company-logo_100_100/0/1639383758689?e=1675900800&v=beta&t=IA-PBB9u3P2WzxsA16dUh6Srlj4tWDbR_n8m5Pp7clg,Remote,2 days ago,12 applicants,Full-time · Mid-Senior level
Front End developer (Angular),Luxoft,https://www.linkedin.com/company/luxoft/life/,Spain,https://media-exp1.licdn.com/dms/image/C560BAQGEEw9HXvgGzA/company-logo_100_100/0/1639383758689?e=1675900800&v=beta&t=IA-PBB9u3P2WzxsA16dUh6Srlj4tWDbR_n8m5Pp7clg,Remote,5 days ago,35 applicants,Full-time · Mid-Senior level
Senior Full Stack Software Engineer,Mutiny,https://www.linkedin.com/company/mutinyhq/life/,European Economic Area,https://media-exp1.licdn.com/dms/image/C560BAQG3r4ufvVkxvg/company-logo_100_100/0/1570034202671?e=1675900800&v=beta&t=smagmpybK2FyGck1jE1jbZLvvQA69X_FPJnEsVeFHzw,Remote,1 week ago,199 applicants,Full-time · Mid-Senior level
Backend Developer (Node.js) - 100% remoto,DigiHunting,https://www.linkedin.com/company/digihunting/life/,"Madrid, Community of Madrid, Spain",https://media-exp1.licdn.com/dms/image/C4E0BAQG_HWpf1oSLvg/company-logo_100_100/0/1562941102863?e=1675900800&v=beta&t=7A1s73LnRaS-GdLZS8RUWsBWUSooPBCAeNlBgbtU2HI,Remote,2 weeks ago,102 applicants,Full-time
Desarrollador/a de Back-end,Kapres Technology,https://www.linkedin.com/company/kapres/life/,"Madrid, Community of Madrid, Spain",https://media-exp1.licdn.com/dms/image/C4D0BAQFiqY_ieeAfiA/company-logo_100_100/0/1662120619364?e=1675900800&v=beta&t=nDeXpyKUHPV_SOaN6oqqgVlrO3HwLY1lizKSDBjRxn0,Remote,1 week ago,17 applicants,Full-time · Entry level
React Developer,Capitole Consulting,https://www.linkedin.com/company/capitole-consulting/life/,Spain,https://media-exp1.licdn.com/dms/image/C4E0BAQH2ATwwsOioXQ/company-logo_100_100/0/1657280754587?e=1675900800&v=beta&t=YCzDOdeCm-qGogVd0CjZVZznNNk3-W-Kj3pUZNSgUiQ,Remote,3 days ago,59 applicants,Full-time · Associate
Front End Developer (Angular),Luxoft,https://www.linkedin.com/company/luxoft/life/,Spain,https://media-exp1.licdn.com/dms/image/C560BAQGEEw9HXvgGzA/company-logo_100_100/0/1639383758689?e=1675900800&v=beta&t=IA-PBB9u3P2WzxsA16dUh6Srlj4tWDbR_n8m5Pp7clg,Remote,6 days ago,75 applicants,Full-time · Mid-Senior level
Frontend Developer (100% remoto),atSistemas,https://www.linkedin.com/company/atsistemas/life/,Spain,https://media-exp1.licdn.com/dms/image/C4E0BAQGkAbPV9mMndg/company-logo_100_100/0/1646817241810?e=1675900800&v=beta&t=xUqvRPWmj5RVbjlw_3-2izGPXW0GG8Brzk_5FFnsTi8,Remote,3 days ago,ERR,Full-time
Full Stack Engineer,TALENTIVO,https://www.linkedin.com/company/talentivo/life/,Spain,https://media-exp1.licdn.com/dms/image/C4E0BAQGeQMiomdY68w/company-logo_100_100/0/1606388044392?e=1675900800&v=beta&t=VFc78y7H-VMqwfaJ1AXy3lPzz5eiQIr7TVKbx9W7ICU,Remote,5 days ago,19 applicants,Full-time
Backend Software Engineer Java - Full remote - up to €65k,Networkers - Technology Recruitment,https://www.linkedin.com/company/networkers-international-plc/life/,Spain,https://media-exp1.licdn.com/dms/image/C4E0BAQEeqYmywR4HWA/company-logo_100_100/0/1519856283319?e=1675900800&v=beta&t=jzmpDMPyoRO6joocDcnoNgdKZ4z7_mn894pnr6T6AGQ,Remote,1 month ago,3 applicants,Full-time · Entry level
Full Stack Developer,Ampstek,https://www.linkedin.com/company/ampstek/life/,European Union,https://media-exp1.licdn.com/dms/image/C4D0BAQG-yq3zl7vc9w/company-logo_100_100/0/1623389200442?e=1675900800&v=beta&t=Z736p3NnN_tMhprxB9LZMd2yIvPQx2qWhMsv-9bG2JY,Remote,1 week ago,132 applicants,Contract · Mid-Senior level
Full Stack developer - Spring boot & React,CGI,https://www.linkedin.com/company/cgi/life/,Spain,https://media-exp1.licdn.com/dms/image/C4E0BAQErzXWSFkn9tQ/company-logo_100_100/0/1663664110409?e=1675900800&v=beta&t=ZPQt3qZGjcL3zlPOQPJxN7-ZTv52dq-7DlbU3dbKTiU,Remote,3 weeks ago,28 applicants,Full-time · Mid-Senior level
Senior Backend Engineer / Lead Developer- Remote,CARTO,https://www.linkedin.com/company/carto/life/,"Madrid, Community of Madrid, Spain",https://media-exp1.licdn.com/dms/image/C560BAQFKO4DRY8MiOw/company-logo_100_100/0/1657630728481?e=1675900800&v=beta&t=Dg-uBlkJ0oT7sTobrp81K-dlLZSbaweaiHhih5pv1bs,Remote,1 month ago,6 applicants,Full-time · Mid-Senior level
Mentor Web developer (Spain - native English speaker - remote),OpenClassrooms,https://www.linkedin.com/company/openclassrooms/life/,"Madrid, Community of Madrid, Spain",https://media-exp1.licdn.com/dms/image/D4E0BAQGGjlGUHa2png/company-logo_100_100/0/1665412801839?e=1675900800&v=beta&t=033HJhWXk5ulMMa7cERcVpwd4roVz_osn0KuXzynGVA,Remote,1 month ago,6 applicants,"501-1,000 employees · Higher Education"
Senior Angular Developer - up to €100k - Full remote,Networkers - Technology Recruitment,https://www.linkedin.com/company/networkers-international-plc/life/,Spain,https://media-exp1.licdn.com/dms/image/C4E0BAQEeqYmywR4HWA/company-logo_100_100/0/1519856283319?e=1675900800&v=beta&t=jzmpDMPyoRO6joocDcnoNgdKZ4z7_mn894pnr6T6AGQ,Remote,1 month ago,11 applicants,Full-time · Mid-Senior level
✈ Frontend Engineer / Multinacional Sector Turismo / 100% Remoto ✈,Decskill España,https://www.linkedin.com/company/decskill-espa%C3%B1a/life/,Spain,https://media-exp1.licdn.com/dms/image/C4E0BAQEGL2oL2mdN-w/company-logo_100_100/0/1651574836705?e=1675900800&v=beta&t=D1IgRJgUW8DZ8Phs1n5oUnGbSoM3Ee8HtIwbo2IOYGU,Remote,1 month ago,ERR,Full-time · Mid-Senior level
Backend Engineer - Saftey & Compliance (m/f/d),TIER Mobility,https://www.linkedin.com/company/tiermobility/life/,Spain,https://media-exp1.licdn.com/dms/image/C4D0BAQHwbJsi7wAEzw/company-logo_100_100/0/1649942397847?e=1675900800&v=beta&t=CJo777Ag4QMylr0wKpE5KyxFAPRBcn0PBrPnV6HCUyU,Remote,2 weeks ago,14 applicants,Full-time · Mid-Senior level
Desarrollador full stack .NET,atSistemas,https://www.linkedin.com/company/atsistemas/life/,Spain,https://media-exp1.licdn.com/dms/image/C4E0BAQGkAbPV9mMndg/company-logo_100_100/0/1646817241810?e=1675900800&v=beta&t=xUqvRPWmj5RVbjlw_3-2izGPXW0GG8Brzk_5FFnsTi8,Remote,1 month ago,ERR,Full-time · Mid-Senior level
Senior React Engineer / Lead Developer - Remote,CARTO,https://www.linkedin.com/company/carto/life/,"Madrid, Community of Madrid, Spain",https://media-exp1.licdn.com/dms/image/C560BAQFKO4DRY8MiOw/company-logo_100_100/0/1657630728481?e=1675900800&v=beta&t=Dg-uBlkJ0oT7sTobrp81K-dlLZSbaweaiHhih5pv1bs,Remote,1 month ago,4 applicants,Full-time · Mid-Senior level
Backend Engineer - Data Management,Spotify,https://www.linkedin.com/company/spotify/life/,Spain,https://media-exp1.licdn.com/dms/image/C560BAQFkDzx_7dqq3A/company-logo_100_100/0/1519902995023?e=1675900800&v=beta&t=WrFqt6t24PlxdY680qAesPGVjw1WffLlzPn-2Z9hMcs,Remote,1 week ago,165 applicants,Full-time · Entry level
Desarrollador de JavaScript Senior,Minsait,https://www.linkedin.com/company/minsait/life/,"Madrid, Community of Madrid, Spain",https://media-exp1.licdn.com/dms/image/C4E0BAQGzs1gwKDQr1g/company-logo_100_100/0/1653564146991?e=1675900800&v=beta&t=PsmYubAVAsJ7z_NGGndihuVNunlE-9uRhR1YbXKPLQE,Remote,3 days ago,22 applicants,Full-time
Senior Python Engineer - Backend,Ebury,https://www.linkedin.com/company/eburyfintech/life/,European Union,https://media-exp1.licdn.com/dms/image/C560BAQEEJWFqRPggOA/company-logo_100_100/0/1625139317825?e=1675900800&v=beta&t=aWhhUwXBll16funHh0rOGG8bKhnag8r1jFkCLyV6Ywk,Remote,1 week ago,79 applicants,Full-time
Angular Developer Senior,Aluxion,https://www.linkedin.com/company/aluxion/life/,Spain,https://media-exp1.licdn.com/dms/image/D4D0BAQGX82pkULMctg/company-logo_100_100/0/1665666441964?e=1675900800&v=beta&t=bF7i8wXzvkg-zQF1cArnJsxFVShBm2hs3dZ65y68ZIM,Remote,1 week ago,32 applicants,Full-time · Mid-Senior level
"Frontend Developer - Web3, DAO",Austin Werner Ltd 🚀🚀,https://www.linkedin.com/company/austin-werner/life/,European Union,https://media-exp1.licdn.com/dms/image/C4D0BAQGB52ENFQsNug/company-logo_100_100/0/1627028625927?e=1675900800&v=beta&t=Xe0_IbjzwtNWzlV9uksMFALCfgdQqM6qYz9tw4FN_NE,Remote,2 weeks ago,ERR,Full-time · Mid-Senior level
(Senior) Frontend Developer - React,NEW WORK SE,https://www.linkedin.com/company/new-work-se/life/,Spain,https://media-exp1.licdn.com/dms/image/C4D0BAQF2oqT6Y_yCSQ/company-logo_100_100/0/1625475783129?e=1675900800&v=beta&t=b_c95NJLDlv0mFKelittvKS7-B9d4-4geWRTKUXnigk,Remote,3 days ago,76 applicants,Full-time
Programador Frontend Angular,ServiguideBPO,https://www.linkedin.com/company/serviguideb/life/,"Madrid, Community of Madrid, Spain",https://media-exp1.licdn.com/dms/image/C4E0BAQFWyw8UXp3p5w/company-logo_100_100/0/1657618654867?e=1675900800&v=beta&t=ORtpoQpTqKcoS9y__LW0e9WNh_6MxlhuARe5fx5av4E,Remote,4 weeks ago,1 applicant,Full-time
Full Stack Developer con inglés,CGI,https://www.linkedin.com/company/cgi/life/,Spain,https://media-exp1.licdn.com/dms/image/C4E0BAQErzXWSFkn9tQ/company-logo_100_100/0/1663664110409?e=1675900800&v=beta&t=ZPQt3qZGjcL3zlPOQPJxN7-ZTv52dq-7DlbU3dbKTiU,Remote,1 week ago,82 applicants,Full-time · Mid-Senior level
Principal Backend Software Engineer,Cabify,https://www.linkedin.com/company/cabify/life/,"Madrid, Community of Madrid, Spain",https://media-exp1.licdn.com/dms/image/C4D0BAQFYd_mpRkf20Q/company-logo_100_100/0/1631081255031?e=1675900800&v=beta&t=zD3CsEJKVEgWO1E5vGzqEjKON18gHo9EoBVU3PR3fcQ,Remote,3 weeks ago,71 applicants,Full-time · Mid-Senior level
Full Stack Developer - 100% remoto,Exceltic,https://www.linkedin.com/company/exceltic/life/,Spain,https://media-exp1.licdn.com/dms/image/C560BAQESq1p8bIkqag/company-logo_100_100/0/1578379393260?e=1675900800&v=beta&t=_jLTbiccDCeirPM9HAhSikh5NtHlHMerYneCEAodk94,Remote,1 month ago,124 applicants,Full-time · Mid-Senior level
Angular Developer,INNOCV Solutions,https://www.linkedin.com/company/innocv-solutions/life/,Spain,https://media-exp1.licdn.com/dms/image/C4D0BAQEGSylYKvY2Nw/company-logo_100_100/0/1631878492683?e=1675900800&v=beta&t=3-LtQuM3B_q2bQjNyhq7WLp7JZAF9zdgpZCcCJ3WJDw,Remote,1 month ago,11 applicants,Full-time · Entry level
Full Stack Developer,PrimeIT,https://www.linkedin.com/company/primeit-consulting-sa/life/,European Economic Area,https://media-exp1.licdn.com/dms/image/C4E0BAQEdJg85j2CH-w/company-logo_100_100/0/1655460308532?e=1675900800&v=beta&t=tsyWJ9rXv0bGVd6ynNRA73u-fjSwXWBud6aSPQo5PI4,Remote,3 days ago,168 applicants,Full-time · Mid-Senior level
Programador Frontend Angular,ServiguideBPO,https://www.linkedin.com/company/serviguideb/life/,"Madrid, Community of Madrid, Spain",https://media-exp1.licdn.com/dms/image/C4E0BAQFWyw8UXp3p5w/company-logo_100_100/0/1657618654867?e=1675900800&v=beta&t=ORtpoQpTqKcoS9y__LW0e9WNh_6MxlhuARe5fx5av4E,Remote,1 month ago,ERR,Full-time
Full Stack Engineer (Remote Spain),Intelygenz,https://www.linkedin.com/company/intelygenz/life/,Spain,https://media-exp1.licdn.com/dms/image/C560BAQEugOKTc-uKgw/company-logo_100_100/0/1556638504919?e=1675900800&v=beta&t=e5RbMFcj25UONbU09la7pdIhvDzrgfQEKj5DZmRkhH0,Remote,1 week ago,44 applicants,Full-time · Mid-Senior level
Senior UI React Developer (100% remote),UST España & Latam,https://www.linkedin.com/company/ustespana/life/,Spain,https://media-exp1.licdn.com/dms/image/C4E0BAQGOXgcV6VVx3g/company-logo_100_100/0/1608325016595?e=1675900800&v=beta&t=kEyLjX6PYTlzbduZOYikuM32dfrNI1UFNXyUCOi1c5s,Remote,3 days ago,56 applicants,Full-time · Associate
Front End Developer React TypeScript,Client Server,https://www.linkedin.com/company/client-server/life/,Spain,https://media-exp1.licdn.com/dms/image/C560BAQE_8pRTMzWPZA/company-logo_100_100/0/1557732216518?e=1675900800&v=beta&t=l105bNlaC4E21yx8wQuzwvbuWIyeXHxcRZsyH5h1xR4,Remote,1 week ago,ERR,Full-time · Mid-Senior level
Backend Engineer (Kotlin) - remote possible,Uberall,https://www.linkedin.com/company/get-uberall/life/,Spain,https://media-exp1.licdn.com/dms/image/C4E0BAQGlHTAO1puxIA/company-logo_100_100/0/1663077574904?e=1675900800&v=beta&t=S83Dlr0BdL41OLQ-h9WgoFytImyMHsmen__krU4nPLE,Remote,1 week ago,9 applicants,Full-time · Entry level
Full Stack Engineer,PrimeIT,https://www.linkedin.com/company/primeit-consulting-sa/life/,European Union,https://media-exp1.licdn.com/dms/image/C4E0BAQEdJg85j2CH-w/company-logo_100_100/0/1655460308532?e=1675900800&v=beta&t=tsyWJ9rXv0bGVd6ynNRA73u-fjSwXWBud6aSPQo5PI4,Remote,2 days ago,109 applicants,Full-time · Mid-Senior level
Senior Backend Engineer - Portals,WeTransfer,https://www.linkedin.com/company/wetransfer/life/,European Union,https://media-exp1.licdn.com/dms/image/C560BAQFbe4YqCm4SnQ/company-logo_100_100/0/1519910705981?e=1675900800&v=beta&t=TLEoVr2tpS73QhwteOzLbzlkVGnXDVEq4PmP809ltPs,Remote,1 month ago,27 applicants,Full-time · Mid-Senior level
Front-end developer with experience in Liferay DXP 7.3,Kapres Technology,https://www.linkedin.com/company/kapres/life/,"Madrid, Community of Madrid, Spain",https://media-exp1.licdn.com/dms/image/C4D0BAQFiqY_ieeAfiA/company-logo_100_100/0/1662120619364?e=1675900800&v=beta&t=nDeXpyKUHPV_SOaN6oqqgVlrO3HwLY1lizKSDBjRxn0,Remote,1 month ago,1 applicant,Full-time · Entry level
JavaScript Software Developer 5+ years - European timezone - Remote working,Fingates Ltd.,https://www.linkedin.com/company/fingates-ltd./life/,Spain,https://media-exp1.licdn.com/dms/image/C4E0BAQFQrNgcOeaVhA/company-logo_100_100/0/1519905148908?e=1675900800&v=beta&t=dnGEwcyJTKYP9PUI43JnGGGg1mNHcBRzEx6uimH5Vpg,Remote,1 week ago,45 applicants,Full-time
Frontend Developer,Understanding Recruitment,https://www.linkedin.com/company/understanding-recruitment/life/,European Union,https://media-exp1.licdn.com/dms/image/C4D0BAQEi98b-tf2v4w/company-logo_100_100/0/1663686753983?e=1675900800&v=beta&t=ItHTCSDe63_glYtHTB_hQNKP-t1DpC3sMZyjWJdQDPA,Remote,1 week ago,ERR,Full-time · Mid-Senior level
Desarrollador/a Backend,novanotio,https://www.linkedin.com/company/novanotio/life/,"Madrid, Community of Madrid, Spain",https://media-exp1.licdn.com/dms/image/C510BAQGEdUdSQbJoOA/company-logo_100_100/0/1519885600875?e=1675900800&v=beta&t=MTWwuR2-ug-5rTYyB1XJmQlHS9_EU6pOdOKWvvMvXtk,Remote,1 month ago,2 applicants,Full-time · Entry level
Full Stack Engineer,Taylor Hall Recruitment,https://www.linkedin.com/company/taylor-hall-recruitment/life/,European Union,https://media-exp1.licdn.com/dms/image/C510BAQEP8C28EcOiJg/company-logo_100_100/0/1519907438662?e=1675900800&v=beta&t=Ws3aYK3cOX4RbXDf2hmKI9yY3r5xI3rxA4HqWdn8I2A,Remote,1 week ago,ERR,Full-time · Mid-Senior level
Desarrollador/a FullStack Java (Springboot) - Angular,VASS,https://www.linkedin.com/company/vass/life/,"Madrid, Community of Madrid, Spain",https://media-exp1.licdn.com/dms/image/C4E0BAQHa66-6FeieEw/company-logo_100_100/0/1600033176770?e=1675900800&v=beta&t=4AlJ2RdO0kPNMrGnOQ75sOkeE-kXaTaUflgG7878rYc,Remote,1 week ago,24 applicants,Full-time
Frontend Developer,Plexus Resource Solutions,https://www.linkedin.com/company/plexus-resource-solutions/life/,European Economic Area,https://media-exp1.licdn.com/dms/image/C4E0BAQGGGHSeAdYoFA/company-logo_100_100/0/1643190489094?e=1675900800&v=beta&t=QXN_U2Ny_ObW8YsacBqXEuwjJEWjEyR19hv_8n3NC0o,Remote,1 week ago,ERR,Full-time · Mid-Senior level
Front-end Developer (m/f),Experis IT Luxembourg,https://www.linkedin.com/company/elan-it-luxembourg-a-manpower-group-company/life/,European Union,https://media-exp1.licdn.com/dms/image/C4E0BAQHT51MjqYWgww/company-logo_100_100/0/1657792482333?e=1675900800&v=beta&t=MvZfagwm69AL5VpeRc6KsKKGiJqZlnjs85TwAw1l6og,Remote,1 week ago,ERR,Full-time · Associate
Frontend Engineer,LoopUp,https://www.linkedin.com/company/loopup/life/,Spain,https://media-exp1.licdn.com/dms/image/C4E0BAQF6Z3yQrshe2w/company-logo_100_100/0/1593594807098?e=1675900800&v=beta&t=SsbuLk6ryNcCZqYvVT8o6uZszFEFhohBJ36bqYwzo_M,Remote,1 month ago,59 applicants,Full-time · Mid-Senior level
Frontend Developer Angular,Tacubaya Consulting,https://www.linkedin.com/company/tacubaya-consulting-s-l/life/,"Madrid, Community of Madrid, Spain",https://media-exp1.licdn.com/dms/image/C4D0BAQHQTOi6dtREKA/company-logo_100_100/0/1623923825844?e=1675900800&v=beta&t=r_CI5DhV37BuRposCCYmOLXAX25dqKgvheUEKIx10YQ,Remote,1 month ago,6 applicants,Full-time · Entry level
Senior backend engineer (NodeJS/Web3),DEXTools.io,https://www.linkedin.com/company/dextoolsapp/life/,"Madrid, Community of Madrid, Spain",https://media-exp1.licdn.com/dms/image/C4D0BAQEailPfgClCyA/company-logo_100_100/0/1605786730161?e=1675900800&v=beta&t=Jt3RCM7S11S0tI7D0HMwAGE04pPofeSEE01E1FhMeeo,Remote,6 days ago,75 applicants,Full-time
Vue.js Developer,ITMAGINATION,https://www.linkedin.com/company/itmagination/life/,European Union,https://media-exp1.licdn.com/dms/image/C4D0BAQEHd7eLsfoeAA/company-logo_100_100/0/1657806436803?e=1675900800&v=beta&t=l5B5gQ8O1TPdQXhpXm1Ys8qkh3unkk76q5CQsLJKrOk,Remote,3 days ago,91 applicants,Full-time · Entry level
Front End Developer,Ampstek,https://www.linkedin.com/company/ampstek/life/,European Union,https://media-exp1.licdn.com/dms/image/C4D0BAQG-yq3zl7vc9w/company-logo_100_100/0/1623389200442?e=1675900800&v=beta&t=Z736p3NnN_tMhprxB9LZMd2yIvPQx2qWhMsv-9bG2JY,Remote,1 week ago,ERR,Contract · Mid-Senior level
Full Stack Engineer,"Docker, Inc",https://www.linkedin.com/company/docker/life/,Spain,https://media-exp1.licdn.com/dms/image/C4E0BAQGZq-jtaJfVgQ/company-logo_100_100/0/1644537076341?e=1675900800&v=beta&t=rgzDmg5Lkac0ktMIzBZ9P9YaUbDDCOptHcxPJ9FwaeM,Remote,5 months ago,ERR,Full-time · Associate
Full Stack Developer,ClearPeaks,https://www.linkedin.com/company/clearpeaks/life/,Spain,https://media-exp1.licdn.com/dms/image/C4E0BAQGrd2CpGKCohQ/company-logo_100_100/0/1519856461110?e=1675900800&v=beta&t=_8d0Xr8Rs99GhfQ8yb4yd0_XUlgFSS13nDFZEhMjUYQ,Remote,2 weeks ago,155 applicants,Full-time
Senior Backend Software Engineer - Apollo GraphQL,Selecta Digital,https://www.linkedin.com/company/selecta-digital/life/,European Union,https://media-exp1.licdn.com/dms/image/C4D0BAQGmFkR7uvGXzA/company-logo_100_100/0/1602743019356?e=1675900800&v=beta&t=PtFSspY3ioozjEhtsbYaVJ6_Oq5L5qxOvGEcJVyO8nY,Remote,7 hours ago,30 applicants,Full-time · Associate
Back End Developer,Powerfront,https://www.linkedin.com/company/powerfront/life/,European Union,https://media-exp1.licdn.com/dms/image/C4E0BAQGRtYWEHTtWCw/company-logo_100_100/0/1653581944205?e=1675900800&v=beta&t=phdECcZWny7elwoTzaiJCvOJP4rZ4yxJ4P71R1eS3pI,Remote,4 days ago,128 applicants,Full-time · Mid-Senior level
